sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AL,202504,2007037,0406030103,3.0,2559.78
SIH,AL,202504,2007037,0406040052,1.0,2413.56
SIH,AL,202504,2006448,0406020264,1.0,1815.69
SIH,AL,202504,6303153,0406020248,1.0,548.49
SIH,AL,202504,2006197,0406020566,1.0,841.48
SIH,AL,202504,2011166,0406020566,8.0,9168.28
SIH,AL,202504,2011166,0406020574,12.0,20765.7
SIH,AL,202504,2010151,0406020566,1.0,841.48
SIH,AL,202505,3015408,0406020515,2.0,3221.95
SIH,AL,202505,3015408,0406020493,2.0,1798.89
SIH,AL,202505,2006510,0406020124,2.0,4885.73
SIH,AL,202505,2006510,0406010684,1.0,653.52
SIH,AL,202505,3015408,0406020124,1.0,1578.75
SIH,AL,202505,2006510,0406020531,1.0,853.5
SIH,AL,202505,3015408,0406020531,1.0,569.0
SIH,AL,202505,2005417,0406030022,9.0,104528.45
SIH,AL,202505,2005417,0406010692,1.0,23467.33
SIH,AL,202505,2005417,0406010650,3.0,30862.51
SIH,AL,202505,2005417,0406030014,2.0,15357.53
SIH,AL,202505,2005417,0406030030,25.0,186689.5
SIH,AL,202505,2005417,0406010935,6.0,138514.01
SIH,AL,202505,2005417,0406010820,2.0,54147.66
SIH,AL,202505,2005417,0406010919,1.0,712.44
SIH,AL,202505,2005417,0406010536,1.0,14963.91
SIH,AL,202505,2005417,0406030049,1.0,10370.36
SIH,AL,202505,2005417,0406011036,1.0,2141.87
SIH,AL,202505,2005417,0406020078,2.0,969.84
SIH,AL,202505,2010356,0406020566,4.0,3333.92
SIH,AL,202505,2010356,0406040087,2.0,2130.72
SIH,AL,202505,2007037,0406010587,6.0,278568.18
SIH,AL,202505,2007037,0406011125,5.0,31069.3
SIH,AL,202505,2007037,0406010692,3.0,65761.67
SIH,AL,202505,2007037,0406030030,6.0,41942.03
SIH,AL,202505,2007037,0406011117,7.0,356922.84
SIH,AL,202505,2007037,0406010935,16.0,339042.64
SIH,AL,202505,2007037,0406030103,3.0,2193.51
SIH,AL,202505,2007037,0406050040,7.0,42377.87
SIH,AL,202505,2007037,0406010951,1.0,19253.96
SIH,AL,202505,2007037,0406030022,4.0,37055.09
SIH,AL,202505,2007037,0406020078,7.0,3065.29
SIH,AL,202505,6303153,0406020248,1.0,548.49
SIH,AL,202505,2007037,0406010650,4.0,34640.28
SIH,AL,202505,2007037,0406010820,2.0,53000.69
SIH,AL,202505,2007037,0406020124,1.0,3074.88
SIH,AL,202505,2007037,0406010790,3.0,3504.69
SIH,AL,202505,2007037,0406011206,1.0,26705.1
SIH,AL,202505,2007037,0406010803,1.0,19771.28
SIH,AL,202505,2007037,0406011109,3.0,89999.69
SIH,AL,202505,2007037,0406010609,4.0,231727.44
SIH,AL,202505,2007037,0406050015,1.0,3595.86
SIH,AL,202505,2007037,0406010706,1.0,15526.68
SIH,AL,202505,7471955,0406020574,34.0,23534.46
SIH,AL,202505,7471955,0406020566,32.0,26671.36
SIH,AL,202505,2006197,0406020574,8.0,5675.08
SIH,AL,202505,2007037,0406011168,1.0,8107.28
SIH,AL,202505,2006197,0406020078,9.0,3857.76
SIH,AL,202505,2007037,0406011141,1.0,16702.28
SIH,AL,202505,2007037,0406010536,1.0,17290.87
SIH,AL,202505,2007037,0406030014,1.0,2621.7
SIH,AL,202505,2007037,0406050023,1.0,6193.11
SIH,AL,202505,2007037,0406020264,1.0,2645.95
SIH,AL,202505,2006197,0406020566,1.0,841.48
SIH,AL,202505,2010631,0406020566,2.0,6796.96
SIH,AL,202505,2011166,0406020574,7.0,4845.33
SIH,AL,202505,2011166,0406020566,1.0,833.48
SIH,AL,202505,2010151,0406020566,13.0,25853.88
SIH,AL,202506,3015408,0406020493,3.0,8491.99
SIH,AL,202506,3015408,0406020515,3.0,9813.07
SIH,AL,202506,3397874,0406010773,2.0,509.29
